task_id,dataset_name,n_samples,n_features,n_classes,seed,model,calibrator,ood_sigma,cal_nll,cal_brier_score,cal_accuracy,cal_ece_10,cal_ece_15,cal_ece_20,cal_ece_mean,raw_nll,raw_brier_score,raw_accuracy,raw_ece_10,raw_ece_15,raw_ece_20,raw_ece_mean,train_time_s,peak_gpu_mem_mb
14970,har,10299,561,6,0,xgboost,isotonic,0.5,0.3277539908885956,0.1467931717634201,0.8995145631067961,0.02767932238509353,0.03061178045944099,0.030621596114728044,0.02963756631975419,0.24231664836406708,0.13953284919261932,0.9072815533980583,0.017398548950848074,0.016167450761332074,0.017419997986080585,0.016995332566086912,28.21,211.94
14970,har,10299,561,6,0,xgboost,dirichlet,0.5,0.27450155193086223,0.16008653785615723,0.887378640776699,0.025495723556936977,0.0254957235569371,0.02549572355693703,0.025495723556937033,0.24231664836406708,0.13953284919261932,0.9072815533980583,0.017398548950848074,0.016167450761332074,0.017419997986080585,0.016995332566086912,28.21,211.94
14970,har,10299,561,6,0,xgboost,none,1.0,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,28.21,211.94
14970,har,10299,561,6,0,xgboost,temp,1.0,0.577175498008728,0.3179958760738373,0.7718446601941747,0.029402011661853595,0.028402513164339678,0.03199508676251161,0.02993320386290163,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,28.21,211.94
14970,har,10299,561,6,0,xgboost,logistic,1.0,0.6684817332551274,0.34385035329510133,0.7679611650485437,0.08721003520772536,0.08750057254562779,0.08984699222831358,0.08818586666055557,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,28.21,211.94
14970,har,10299,561,6,0,xgboost,isotonic,1.0,0.8510321378707886,0.34654244780540466,0.7466019417475728,0.0819522972824504,0.08319099690150286,0.08279544395729178,0.08264624604708169,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,28.21,211.94
14970,har,10299,561,6,0,xgboost,dirichlet,1.0,0.6741031124353055,0.3668640939310236,0.7475728155339806,0.07479676822377906,0.07916690569883078,0.07691792962994186,0.07696053451751723,0.5773414373397827,0.3179212212562561,0.7718446601941747,0.02989160454678303,0.02877095188330677,0.03206027944400473,0.030240945291364844,28.21,211.94
14970,har,10299,561,6,0,xgboost,none,2.0,1.3002747297286987,0.6444458961486816,0.5179611650485437,0.14204124212265015,0.14003963984042697,0.14240978499060694,0.14149688898456136,1.3002747297286987,0.6444458961486816,0.5179611650485437,0.14204124212265015,0.14003963984042697,0.14240978499060694,0.14149688898456136,28.21,211.94
14970,har,10299,561,6,0,xgboost,temp,2.0,1.3026396036148071,0.6451196670532227,0.5179611650485437,0.1436808448104025,0.14169587948657933,0.1440513620822175,0.1431426954597331,1.3002747297286987,0.6444458961486816,0.5179611650485437,0.14204124212265015,0.14003963984042697,0.14240978499060694,0.14149688898456136,28.21,211.94
14970,har,10299,561,6,0,xgboost,logistic,2.0,1.4823941684230868,0.6972799932079748,0.5194174757281553,0.22767005281188674,0.22767005281188668,0.22843186297492074,0.22792398953289805,1.3002747297286987,0.6444458961486816,0.5179611650485437,0.14204124212265015,0.14003963984042697,0.14240978499060694,0.14149688898456136,28.21,211.94
